partid,rt_mean,rt_median,rt_first_mean,rt_slope_mean,rt_sd,rt_cv,log_rt_sd,rt_post_exp,rt_post_success,rt_post_loss_ratio
64056701,260.8671586715867,214.0,204.3448275862069,8.725400715015274,156.88277074107114,0.6013895023810776,0.3438153944025857,205.42857142857142,203.04761904761904,1.0117260787992495
64057101,364.29016553067186,242.0,364.82758620689657,18.075678246158656,272.4200525562207,0.7478106145395901,0.5275006821952816,265.8888888888889,381.94736842105266,0.6961401252430603
64057201,723.6595289079229,478.0,441.8965517241379,86.54365902831647,723.6286755626577,0.9999573648324486,0.8038613539917615,523.3333333333334,385.16,1.3587426870218438
64057901,247.69665809768637,187.0,186.9655172413793,12.886024327184519,231.51926527718422,0.9346886916248901,0.4409163998655813,162.66666666666666,179.8181818181818,0.9046174587125042
64058101,347.4557926829268,268.0,382.37931034482756,15.75353780793942,288.70704389061,0.8309173424950541,0.44260740404356264,264.6,380.95652173913044,0.6945674503538005
64058701,471.907949790795,370.5,349.37931034482756,29.833875300529517,253.7805939253804,0.5377756277212236,0.4572027664750033,877.0,305.61538461538464,2.8696199345582682
64059001,181.27659574468086,150.0,205.6206896551724,3.655615238979179,129.22806571137895,0.712877827281081,0.3745801764376543,161.875,181.0,0.8943370165745856
64060701,208.32517263025738,190.0,222.72413793103448,0.2923776523092418,119.92188177276324,0.5756475814164075,0.257829249884714,194.61111111111111,226.8,0.8580736821477561
64061701,242.6918103448276,208.0,226.55172413793105,1.6158176086193967,155.90905281291882,0.6424157971848994,0.323467340030922,191.15384615384616,234.46666666666667,0.8152708820891932
64061901,432.19507186858317,258.0,278.44827586206895,51.76187779614398,404.46776564509986,0.9358453901299589,0.610218244001275,366.6666666666667,257.32,1.4249442976320017
64063501,224.97081930415263,192.0,200.58620689655172,4.5064516869271065,147.87005261165504,0.6572854784857228,0.32908130461925306,185.875,186.55,0.9963816671133744
64063601,250.63963963963963,182.0,246.0,4.448622142675373,203.36567524569728,0.8113867205446389,0.4525791055118996,174.25,277.0,0.6290613718411552
64066601,255.4364640883978,198.0,204.79310344827587,5.24990236029802,216.5722739193345,0.8478518315395497,0.3974773738476879,200.88888888888889,207.26315789473685,0.9692455279047457
64067701,302.7360703812317,232.0,232.86206896551724,4.459827177085315,211.15745293642644,0.6974968416235255,0.39614071353215824,234.8,217.94444444444446,1.077338771348458
64068201,235.03785211267606,197.0,227.51724137931035,5.591304963579603,145.91440481325446,0.6208123649092222,0.32898719097409174,189.1818181818182,255.64705882352942,0.7400117140107936
64069001,412.21581769436995,252.5,371.51724137931035,12.880746579904786,360.04351511906333,0.8734344963589222,0.6050563178184192,472.8,324.5217391304348,1.4569131832797426
64069401,329.0412890231621,208.0,216.82758620689654,18.955705301586462,427.9048577407094,1.3004594621272227,0.5371285787142869,215.55555555555554,192.6315789473684,1.1190042501517912
64069501,211.6244204018547,176.0,176.17241379310346,0.6344827487499178,201.44582779637096,0.9519025612159714,0.3365751464666668,173.76923076923077,175.33333333333334,0.9910792629423808
64069601,197.8153846153846,177.0,156.06896551724137,3.7742260206723905,100.42093404307113,0.5076497676776811,0.31526516867739557,151.0,154.77777777777777,0.9755922469490309
64070201,465.1333333333333,204.0,235.6206896551724,61.75669038311182,726.6258170336354,1.5621882263873486,0.7902947016076689,192.5,209.16666666666666,0.9203187250996017
64070601,528.117048346056,430.0,365.6896551724138,17.969425888045134,352.9380594828097,0.6682951451541519,0.44029504792110935,361.6666666666667,359.5,1.0060268891979602
64071401,257.1293031066331,233.0,226.48275862068965,6.817594652452808,123.20664546710026,0.47916221130193676,0.2620430611073853,268.25,209.15,1.2825723165192446
64072601,325.89022919179735,218.0,312.6551724137931,15.052296469061925,305.80956847738406,0.9383821332593708,0.5246848617901262,270.8,240.17391304347825,1.1275162925416367
64072701,253.29794238683127,224.0,271.37931034482756,2.0351357563321004,145.23451772839385,0.5733742499439446,0.27169263313012776,239.9090909090909,269.7647058823529,0.8893272013638346
64072901,272.3217623497997,198.0,225.68965517241378,13.653254638550926,249.21025984466888,0.9151316358057205,0.4576388223189293,199.75,212.5,0.94
64073001,268.61840228245364,202.0,239.51724137931035,2.6182137763733904,205.5387771329129,0.7651701275357443,0.42484279619236615,195.15384615384616,234.86666666666667,0.830913338719186
64073201,382.51669595782073,224.0,214.3793103448276,40.03556012291534,430.0863323057168,1.1243596341037658,0.630633848501758,193.5,214.54166666666666,0.9019227034375608
64073501,272.1313025210084,220.0,229.89655172413794,10.60229114419873,185.59121573039664,0.6819914284431468,0.38867342284563405,223.28571428571428,211.61904761904762,1.0551305130513051
64075601,218.9606512890095,195.0,189.93103448275863,5.184821286737094,122.07509232738676,0.5575206851493056,0.28209946626516275,201.16666666666666,176.04545454545453,1.1426973061365007
64075801,271.2168758716876,210.0,233.89285714285714,2.2110988710725312,187.29147316848298,0.6905598059358606,0.3997785470441896,236.42857142857142,190.0,1.244360902255639
64076301,600.9046632124353,506.0,452.55172413793105,17.51239917916406,370.19068497532885,0.6160556035566276,0.4288316634880051,490.44444444444446,425.7894736842105,1.1518472737261365
64079401,203.81975138121547,183.0,194.78571428571428,0.7596184714036112,163.98373191765043,0.8045527030937375,0.2559285131783523,174.76923076923077,176.78571428571428,0.9885936285936286
64079601,219.79188580015025,168.0,336.55172413793105,2.51440471766801,224.5299846652984,1.0215572055715303,0.42249314513146385,329.5,174.5,1.8882521489971347
64079801,237.82602339181287,204.0,201.79310344827587,2.349266600701203,134.88164780067876,0.5671441916953905,0.30843752193812907,198.46153846153845,182.66666666666666,1.086468276249298
64080101,240.10208816705335,180.0,196.17241379310346,4.217911261130253,154.8085575821525,0.6447613961376418,0.4232122936290127,192.5,174.55555555555554,1.102800763844685
64081701,200.7948717948718,176.0,193.68965517241378,1.696214968390327,149.5123883141989,0.7446026234521461,0.3491940075605977,200.33333333333334,165.52631578947367,1.2102808691043987
64082001,240.21557562076748,188.0,192.9655172413793,6.545741934743078,160.05114104051458,0.6662812793338185,0.3797842725154509,198.75,180.1,1.103553581343698
64082301,227.8255033557047,210.0,176.13793103448276,2.65611759546747,83.4296229728978,0.36619966484892985,0.23977408908575057,187.08333333333334,169.75,1.1021109474717723
64083001,429.7579329102448,368.0,348.48275862068965,13.85162779791603,305.35280839665967,0.7105227967029355,0.47286778240760347,304.5,351.5,0.8662873399715505
64083901,284.49769585253455,206.0,217.17241379310346,8.445405807424411,248.27771213888957,0.8726879540971076,0.4453955449302341,227.77777777777777,192.94736842105263,1.180517669879372
64084601,286.70169189670526,219.0,285.8965517241379,7.8547206692945775,173.28788236697878,0.6044187643978469,0.3903813091599634,228.0,292.05555555555554,0.7806733878638007
64085501,241.34190782422294,192.0,211.79310344827587,16.960977853387156,218.12626983978012,0.9038060227759883,0.40976522581537056,207.8,194.82608695652175,1.0665922785092614
64086301,281.46160130718954,229.0,234.44827586206895,5.547838907577166,227.50511054243597,0.8082989277607889,0.375927764753123,306.90909090909093,190.0,1.615311004784689
64088601,204.69128113879003,180.0,185.41379310344828,3.806350800501474,113.5083355403854,0.5545342962772389,0.30676417436561404,173.8,179.05555555555554,0.9706484641638227
64089401,213.5895895895896,203.0,203.55172413793105,2.099779607922615,68.75853014134995,0.32191892064341165,0.19410507393198767,194.8,194.52173913043478,1.0014304872597228
64089701,512.5577981651376,442.0,285.2413793103448,29.33798853733608,340.42473855857605,0.6641684894410618,0.6314048986857176,211.33333333333334,297.76,0.7097438653053915
64090101,240.2468407750632,197.0,221.6206896551724,1.668126871944815,126.76228233239185,0.5276335036225348,0.3558626201333965,223.63636363636363,202.7058823529412,1.103255421305334
64090301,241.30337078651687,172.0,229.24137931034483,6.801839888437775,266.3819378357272,1.1039296175907858,0.45795583275342877,188.1,190.77777777777777,0.9859638905066977
64090901,241.04748338081671,216.0,248.6206896551724,8.858789168141133,180.09939649294614,0.7471531914250178,0.2602453407679341,203.0,234.33333333333334,0.8662873399715505
64092901,201.59846153846155,174.0,178.31034482758622,2.5767528617786195,109.53914789110813,0.5433530943400078,0.29631886020735587,181.75,175.25,1.037089871611983
64093501,528.1830543933054,436.0,359.2758620689655,16.84825191024668,336.53583333532873,0.6371575735648861,0.4960791058077477,343.375,356.0,0.9645365168539326
64094201,281.96973365617436,208.0,238.55172413793105,8.75394513670611,200.3755379950496,0.7106278230534546,0.4390541995737392,219.16666666666666,229.04545454545453,0.9568697492888801
64096601,330.9244332493703,228.0,320.0,6.1450377035958885,227.01205817830024,0.6859936449818856,0.48625525309008594,261.6363636363636,346.8235294117647,0.7543789317873443
64098201,278.696352841391,188.0,374.41379310344826,9.412755733622927,278.757699824534,1.0002201212269826,0.5088930003452014,337.0,370.8235294117647,0.9087880710659899
64099201,222.1410992616899,190.0,195.31034482758622,10.753918953934033,159.44925138156628,0.7177836605270849,0.32187839630327497,186.27272727272728,186.11764705882354,1.0008332375589013
64100101,337.6761252446184,216.0,263.7931034482759,11.292960845821401,365.22531152365366,1.0815846434481506,0.580440836232666,269.6666666666667,238.13636363636363,1.132404402875867
64100701,273.12985074626863,220.0,224.58620689655172,4.305772037667923,198.26833055225364,0.7259123453936948,0.3745278126120958,213.0,234.1875,0.9095276220976781
64100901,236.66999168744806,207.0,201.0,2.6912938087744647,128.69716749000366,0.5437832087304256,0.29540413291770806,191.7,190.77777777777777,1.004834012813046
64101101,258.84804928131416,204.0,181.86206896551724,7.582164809973306,177.0596585943097,0.6840293333711105,0.3875555497133435,188.75,178.3,1.0586090858104318
